14.0268	-1.15873	5.55	-12.75	-1.81993	1.81994
13.5149	-1.16708	5.35	-12.55	-1.81722	1.81723
13.4552	-1.17936	5.1	-12.35	-2.72881	1.8192
13.1387	-1.18616	4.9	-12.15	-0.908467	1.81693
12.8997	-1.1896	4.75	-11.9	-1.81788	2.72684
12.3042	-1.19578	4.6	-11.65	-0.909963	1.81994
12.1226	-1.19333	4.5	-11.35	-0.909227	3.63689
12.0979	-1.19164	4.4	-11.05	-0.909227	1.81845
11.5336	-1.18409	4.4	-10.8	0.9094	2.72823
11.4356	-1.17086	4.45	-10.5	0	3.00113
10.9254	-1.15506	4.5	-10.2	0.999524	2.99855
10.8604	-1.13609	4.6	-9.9	0.998267	2.9948
10.5329	-1.11857	4.7	-9.65	0.910924	1.82187
10.5106	-1.09824	4.8	-9.4	0.908038	2.72411
10.2807	-1.07104	4.95	-9.1	1.81851	2.72776
10.1055	-1.04116	5.15	-8.8	1.8165	2.72476
10.0829	-1.0125	5.35	-8.55	1.82159	1.8216
10.0189	-0.988216	5.5	-8.35	0.908054	1.81609
10.0003	-0.961796	5.7	-8.15	2.72851	1.81902
9.9687	-0.926042	5.95	-7.9	1.81851	2.72777
9.92266	-0.895106	6.15	-7.65	1.81739	1.81739
9.84317	-0.864096	6.35	-7.45	1.8164	1.81641
9.89056	-0.831754	6.6	-7.25	2.72856	1.81904
9.82091	-0.80111	6.85	-7.05	1.82066	1.82066
9.91553	-0.767345	7.1	-6.85	2.99976	1.99984
9.78918	-0.739243	7.3	-6.65	0.999384	1.99876
